feature,xgb_importance
storage_density_pct,0.00046182528021745386
sort_accuracy_pct,0.0004611285694409162
path_optimization_score,0.00046107162488624455
robot_firmware_update_days,0.0004587880684994161
cross_dock_ratio,0.00045774109312333164
racking_height_avg_m,0.0004572944017127156
sku_concentration_exp_mean,0.00045715326559729873
backorder_ratio,0.0004559056484140456
avg_idle_duration_min,0.00045231475378386675
agv_task_success_rate,0.00045170567464083435
charge_efficiency_pct,0.0004496430803555995
pick_list_length_avg,0.00044913137098774315
robot_idle,0.00044867118704132735
vertical_utilization,0.0004481804382521659
replenishment_overlap,0.00044776303111575543
conveyor_speed_mps,0.0004473791399504989
cold_storage_temp_c,0.00044682540465146303
daily_forecast_accuracy,0.0004454257432371378
battery_cycle_count_avg,0.000445302325533703
robot_calibration_score,0.00044275664258748294
pallet_wrap_time_min,0.00044257455156184735
low_battery_ratio,0.00044237019028514624
prev_shift_volume,0.00044201192213222384
staging_area_util,0.0004414546070620418
fleet_age_months_avg,0.00043985109659843146
maintenance_schedule_score,0.0004391387919895351
inventory_turnover_rate,0.0004343647800851613
bulk_order_ratio,0.0004334811237640679
express_lane_util,0.00043232724419794977
manual_override_ratio,0.00043118372559547424
robot_utilization,0.0004304416652303189
barcode_read_success_rate,0.0004225036536809057
lighting_zone_variance,0.0004201518720947206
avg_package_weight_kg,0.0004185199912171811
network_latency_ms,0.0004174311587121338
safety_score_monthly,0.00041517792851664126
loading_dock_util,0.0004145896644331515
staff_on_floor,0.00041220138664357366
ups_battery_pct,0.0004108690482098609
co2_level_ppm,0.0004107062704861164
wifi_signal_db,0.0004103907151147723
order_wave_count,0.000407734076725319
wms_response_time_ms,0.0004055971803609282
worker_avg_tenure_months,0.0004043812048621476
scanner_error_rate,0.00040387173648923633
forklift_active_count,0.00040080093895085157
hvac_power_kw,0.0004000410728622228
robot_active,0.0003992387559264898
order_inflow_15m,0.00039812957402318716
air_quality_idx,0.00039519924321211873
battery_mean,0.0003929763799533248
return_order_ratio,0.00038991590845398604
floor_vibration_idx,0.00038963396800681946
avg_charge_wait,0.00038452211301773784
ambient_noise_db,0.0003833126742392778
lighting_level_lux,0.0003808285982813686
label_print_queue,0.00038010245189070704
robot_charging,0.0003799221129156649
precipitation_mm,0.0003789651789702475
external_temp_c,0.0003755346173420548
wind_speed_kmh,0.00037386707845143974
shift_hour,0.0003652057028375566
humidity_pct,0.00036052967188879845
warehouse_temp_avg,0.00035461640800349414
charge_queue_length,0.0003355037188157439
battery_std,0.0003338974143844098
avg_trip_distance,0.0003295430971775204
cold_chain_ratio,0.00032500955858267845
avg_items_per_order,0.00031305130105465653
sku_concentration,0.0003056516230572015
day_of_week,0.00030296521726995705
